UNCTAD Investment Dispute Settlement Navigator,,,,,,,,,,,,,,,,,,,,,,,,,,
759,2013,CSP Equity Investment v. Spain,CSP Equity Investment Sarl v. Kingdom of Spain (SCC Case No. 094/2013),The Energy Charter Treaty (1994),SCC (Stockholm Chamber of Commerce),PCA (Permanent Court of Arbitration),Decided in favour of State,Spain,Luxembourg,"Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of a series of energy reforms undertaken by the Government affecting the renewables sector, including a 7 per cent tax on power generators’ revenues and a reduction in subsidies for renewable energy producers.",Equity interests in six thermo-solar powerplants in Spain.,Name not available - President; Name not available - Claimant; Name not available - Respondent,Award dated 16 November 2021 ,None,840.00 EUR (975.90 USD),Data not available,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims",None - jurisdiction declined,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/2303,"http://www.energycharter.org/what-we-do/dispute-settlement/investment-dispute-settlement-cases/39-csp-equity-investment-sarl-v-spain/;
http://www.iareporter.com/articles/20131205;
http://globalarbitrationreview.com/news/article/32041/abengoa-sues-spain-solar-reforms/;
https://www.ecestaticos.com/file/d88ce7a07265dbf8d809b453b848f239/1514204320-186-881-tribunals-arbitratge.pdf;
https://www.iareporter.com/arbitration-cases/csp-equity-investment-v-spain/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,2013,De Sutter and others v. Madagascar (I),"Kristof De Sutter, Peter De Sutter, DS 2 S.A. and Polo Garments Majunga S.A.R.L. v. Republic of Madagascar (I)",BLEU (Belgium-Luxembourg Economic Union) - Madagascar BIT (2005),ICC (International Chamber of Commerce),ICC (International Chamber of Commerce),Decided in favour of investor,Madagascar,"Belgium;
Luxembourg",Secondary - C - Manufacturing,13 - Manufacture of textiles,"Claims arising out of the Attorney-General’s intervention in a local court case, which allegedly led to the halting of the enforcement of a claim against the Madagascan insurer Ny Havana. Polo Garments Majunga had commenced enforcement proceedings to collect an insurance payout from Ny Havana for a burned down textiles factory.","Ownership and operation of a textile factory by the local company Polo Garments Majunga, which is (directly and indirectly) owned by Peter and Kristof De Sutter.","Legum, B. - Sole arbitrator",Award dated 29 August 2014 ,None,Data not available,0.70 EUR (0.90 USD),"Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Arbitrary, unreasonable and/or discriminatory measures","Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Arbitrary, unreasonable and/or discriminatory measures","Judicial review by national courts;
Judicial review by national courts","Award/decision set aside in its entirety Judicial review by national courts;
Award/decision set aside in its entirety Judicial review by national courts","Judgment of Paris Court of Appeal dated 15 March 2016 (Judicial review by national courts);
Judgment of the French Court of Cassation dated 1 June 2017 (Judicial review by national courts)",None,None,https://www.italaw.com/cases/3984,"http://www.iareporter.com/articles/paris-court-strikes-down-previously-confidential-bit-award-rendered-against-madagascar-by-sole-arbitrator-bart-legum/;
http://globalarbitrationreview.com/article/1035414/sole-arbitrators-icc-treaty-award-annulled-in-france;
http://hsfnotes.com/arbitration/2016/04/14/paris-court-of-appeal-upholds-challenge-to-icc-treaty-award-and-rejects-third-party-intervention-in-resisting-application-to-set-aside/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,2013,Deutsche Telekom v. India,Deutsche Telekom AG v. The Republic of India (PCA Case No. 2014-10),Germany - India BIT (1995),UNCITRAL,PCA (Permanent Court of Arbitration),Decided in favour of investor,India,Germany,Tertiary - J - Information and communication,61 - Telecommunications,"Claims arising out of the Government's cancellation of a contract concluded with Devas, a company in which the claimant held interests, concerning the provision of broadband services to Indian consumers.","Indirect shareholding (20 per cent stake via a Singaporean subsidiary) in the Indian company Devas Multimedia, that had concluded contracts with Antrix -related to the Indian Space Research Organisation- for the launch and operation of two satellites.","Kaufmann-Kohler, G. - President; Price, D. M. - Claimant; Stern, B. - Respondent","Interim Award dated 13 December 2017  https://www.italaw.com/sites/default/files/case-documents/italaw10496.pdf;
Final Award dated 27 May 2020 ",None,270.00 USD,93.30 USD,"Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Full protection and security, or similar;
Direct expropriation;
Indirect expropriation","Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims",Judicial review by national courts,Award/decision upheld Judicial review by national courts,Judgment of the Swiss Federal Supreme Court dated 11 December 2018 (Judicial review by national courts),None,None,http://www.italaw.com/cases/2275,"http://www.iareporter.com/articles/20131022_1;
http://globalarbitrationreview.com/news/article/32004/new-satellite-claim-launches-against-india/;
http://www.iareporter.com/articles/20141211_2;
http://www.iareporter.com/articles/20140421_1;
https://www.iareporter.com/articles/india-round-up-updates-on-five-pending-investment-treaty-arbitrations-including-rulings-tribunals-and-anti-suit-injunctions/;
https://globalarbitrationreview.com/article/1170341/icc-satellite-award-challenge-to-be-heard-in-bangalore;
https://www.iareporter.com/articles/analysis-swiss-court-weighs-in-with-its-reading-of-essential-security-bit-clause-and-thoughts-on-corruption-objection-en-route-to-rejecting-indias-bid-to-set-aside-award-in-favour-of-deutsche/;
 https://www.iareporter.com/articles/another-indian-bit-award-surfaces-revealing-divergence-between-a-pair-of-tribunals-with-respect-to-application-of-essential-security-clauses/;
https://www.iareporter.com/articles/quantum-award-in-deutsche-telekom-v-india-surfaces/;
https://www.iareporter.com/articles/analysis-on-quantum-deutsche-telekom-v-india-tribunal-opts-for-sunk-costs-approach-departing-from-parallel-indian-satellite-spectrum-cases/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,2013,Edenred v. Hungary,Edenred S.A. v. Hungary (ICSID Case No. ARB/13/21),France - Hungary BIT (1986),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of investor,Hungary,France,Tertiary - N - Administrative and support service activities,"82 - Office administrative, office support and other business support activities","Claims arising out of the enactment of legislation granting the Government a monopoly over the prepaid corporate vouchers industry, allegedly introducing a State-run voucher system with conditions more favourable than those granted to private operators.",Company engaged in the sale of social vouchers in Hungary.,"Fernández-Armesto, J. - President; Orrego Vicuña, F. - Claimant (replaced); Tschanz, P.-Y. - Claimant; von Wobeser, C. - Respondent","Decision on the Respondent’s preliminary objections pursuant to ICSID Arbitration Rule 41(5) dated 6 June 2014 ;
Decision concerning the Respondent’s request to address the objections to jurisdiction as a preliminary question dated 16 October 2014 ;
Award dated 13 December 2016 ;
Decision on Revision dated 7 February 2019 ",None,Data not available,23.00 EUR (24.30 USD),Indirect expropriation,Indirect expropriation,ICSID annulment proceedings,Award/decision upheld ICSID annulment proceedings,Decision on Annulment dated 9 March 2020 (ICSID annulment proceedings),None,"Verhoosel, G. - Member; Ufot, D. U. - Member; Low, L. A. - President; Tercier, P. - President (replaced); Yusuf, A. A. - President (replaced)",http://www.italaw.com/cases/2235,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/13/21;
http://globalarbitrationreview.com/news/article/33194/hungary-voucher-claim-heads-merits/;
http://globalarbitrationreview.com/news/article/31901/french-investor-files-claim-against-hungary/;
http://www.iareporter.com/articles/20130910;
https://www.iareporter.com/articles/an-update-on-three-investment-treaty-claims-against-hungary/;
https://www.law360.com/articles/873879/france-s-edenred-wins-24m-in-arbitration-against-hungary;
http://globalarbitrationreview.com/article/1079026/voucher-provider-wins-icsid-claim-against-hungary;
http://www.iareporter.com/articles/french-investor-wins-23-million-eur-under-france-hungary-bit/;
https://www.iareporter.com/articles/hungary-seeks-to-capitalize-on-eu-court-of-justice-ruling-on-intra-eu-investment-treaties/;
https://globalarbitrationreview.com/article/1180228/icsid-panel-declines-to-revisit-intra-eu-award;
https://www.iareporter.com/articles/hungary-fails-to-annul-award-in-favour-of-french-investor-at-icsid/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,2013,Eiser and Energía Solar v. Spain,Eiser Infrastructure Limited and Energía Solar Luxembourg S.à r.l. v. Kingdom of Spain (ICSID Case No. ARB/13/36),The Energy Charter Treaty (1994),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of investor,Spain,"Luxembourg;
United Kingdom","Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of a series of energy reforms undertaken by the Government affecting the renewables sector, including a 7 per cent tax on power generators’ revenues and a reduction in subsidies for renewable energy producers.",Interests in three concentrated solar power plants located in Spain.,"Crook, J. R. - President; Alexandrov, S. A. - Claimant; McLachlan, C. A. - Respondent","Decision on the Respondent’s request to address the objections to jurisdiction as a preliminary question dated 9 February 2015 ;
Award dated 4 May 2017 (English) https://www.italaw.com/sites/default/files/case-documents/italaw9050.pdf;
Award dated 4 May 2017 (Spanish) https://www.italaw.com/sites/default/files/case-documents/italaw8798_0.pdf",None,256.00 EUR (279.50 USD),128.00 EUR (139.80 USD),"Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Arbitrary, unreasonable and/or discriminatory measures;
Umbrella clause;
Indirect expropriation","Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims","ICSID annulment proceedings;
ICSID resubmission proceedings","Award/decision annulled in its entirety ICSID annulment proceedings;
Pending ICSID resubmission proceedings","Decision on Annulment dated 11 June 2020 (English) (ICSID annulment proceedings);
Decision on Annulment dated 11 June 2020 (Spanish) (ICSID annulment proceedings)",None,"Ramírez Hernández, R. - President; Hascher, D. - Member; Khan, M. A. - Member; Cheng, T. - Member (replaced)",https://www.italaw.com/cases/5721,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/13/36&tab=PR;
http://www.energycharter.org/what-we-do/dispute-settlement/investment-dispute-settlement-cases/43-eiser-infrastructure-limited-and-energia-solar-luxembourg-sarl-v-spain/;
http://globalarbitrationreview.com/news/article/32149/five-new-claims-lodged-icsid/;
http://www.iareporter.com/articles/20140102;
https://www.iareporter.com/articles/hearings-loom-in-previously-unpublicized-stockholm-energy-charter-treaty-claim-as-another-investor-pursues-icsid-claim/;
http://www.minetad.gob.es/es-ES/GabinetePrensa/NotasPrensa/2017/Paginas/laudo-ciadi20170505.aspx;
http://www.minetad.gob.es/es-es/gabineteprensa/notasprensa/2017/documents/170505%20np%20laudo%20ciadi.pdf;
https://www.iareporter.com/articles/in-depth-arbitrators-in-eiser-award-deem-ect-to-protect-against-total-and-unreasonable-regulatory-change-but-tax-measure-is-excluded-spain-fails-to-admit-favourable-scc-award-into-evidence/;
https://www.iareporter.com/articles/spains-arbitral-winning-streak-comes-to-a-halt-as-icsid-tribunal-awards-128-million-euro-plus-interest-for-changes-made-in-solar-sector/;
http://globalarbitrationreview.com/article/1141015/spain-suffers-loss-in-solar-power-case;
http://globalarbitrationreview.com/article/1145059/spain-seeks-to-overturn-ect-defeat;
http://www.iareporter.com/articles/icsid-selects-three-panellists-to-hear-spains-bid-to-overturn-unfavourable-solar-dispute-award/;
 https://www.transnational-dispute-management.com/downloads/19804_Case_Report_Eiser_v_Spain_Award_2017.pdf;
https://www.ecestaticos.com/file/d88ce7a07265dbf8d809b453b848f239/1514204320-186-881-tribunals-arbitratge.pdf ;
https://www.iareporter.com/articles/breaking-128-million-eur-spanish-renewables-award-is-annulled-as-ad-hoc-committee-finds-fault-with-arbitrators-undisclosed-relationship-to-claimants-damages-experts/;
https://www.iisd.org/itn/en/2020/10/05/icsid-annulment-committee-annuls-eiser-v-spain-award-for-improper-constitution-of-the-tribunal-and-severe-departure-from-a-fundamental-rule-of-procedure/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2013,Eli Lilly v. Canada,Eli Lilly and Company v. Canada (ICSID Case No. UNCT/14/2),NAFTA (1992),UNCITRAL,ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Canada,United States of America,Secondary - C - Manufacturing,21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,Claims arising out of the invalidation of the claimant's Strattera and Zyprexa pharmaceutical patents by Canada.,"Patents for two pharmaceutical products, Strattera and Zyprexa.","van den Berg, A. J. - President; Born, G. B. - Claimant; Bethlehem, D. - Respondent",Final Award dated 16 March 2017 https://www.italaw.com/sites/default/files/case-documents/italaw8546.pdf,None,500.00 CAD (483.40 USD),Data not available,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims",None - all claims dismissed at the merits stage,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/1625,"http://www.state.gov/s/l/c63964.htm;
http://www.international.gc.ca/trade-agreements-accords-commerciaux/topics-domaines/disp-diff/eli.aspx?lang=eng;
http://globalarbitrationreview.com/news/article/31899/canada-faces-drug-patents-claim/;
http://www.iareporter.com/articles/20140409;
https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=UNCT/14/2;
https://www.iareporter.com/articles/in-depth-in-now-public-final-award-tribunal-sees-no-dramatic-change-in-canadian-patent-law-to-ground-eli-lillys-claims-of-nafta-breach/;
http://globalarbitrationreview.com/article/1138486/canadian-patent-law-not-a-dramatic-change-rules-eli-lilly-tribunal;
http://globalarbitrationreview.com/article/1138461/canada-defeats-nafta-claim-over-pharma-patents;
https://www.transnational-dispute-management.com/downloads/17561_case_report_eli_lilly_v_canada_-_award.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2013,Erhas and others v. Turkmenistan,Erhas Dis Ticaret Ltd. Sti and others v. Republic of Turkmenistan (PCA Case No. 2013-27),Turkey - Turkmenistan BIT (1992),UNCITRAL,PCA (Permanent Court of Arbitration),Decided in favour of State,Turkmenistan,Türkiye,Tertiary - F - Construction,42 - Civil engineering,Claims arising out of construction-related disputes for works undertaken in Turkmenistan.,,"Mourre, A. - President; Alexandrov, S. A. - Claimant; Douglas, Z. - Respondent",Award dated 8 June 2015 ,Separate Declaration by Stanimir A. Alexandrov (Award dated 8 June 2015),Data not available,Data not available,Data not available,None - jurisdiction declined,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/2360,"http://www.iareporter.com/articles/20140108_1;
http://globalarbitrationreview.com/journal/article/32305/treaty-column-mass-claims-next/;
http://www.iareporter.com/articles/an-uncitral-tribunal-declines-jurisdiction-over-a-joint-treaty-claim-brought-against-turkmenistan-by-a-series-of-unrelated-claimants/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,2013,Europa Nova v. Czechia,WA Investments-Europa Nova Limited v. The Czech Republic (PCA Case No. 2014-19),"Cyprus - Czech Republic BIT (2001);
The Energy Charter Treaty (1994)",UNCITRAL,PCA (Permanent Court of Arbitration),Decided in favour of State,Czechia,Cyprus,"Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of amendments to the pre-existing incentive regime for the renewable energy sector, including the introduction of a levy on electricity generated from solar power plants.","Majority shareholding (90 per cent) in Czech company SolarOne s.r.o., which owned two special purpose vehicles with solar plants (the Tomsan and Sluneční projects).","van Houtte, H. - President; Bishop, D. - Claimant (replaced); Landau, T. - Respondent; Born, G. B. - Claimant (replaced); Beechey, J. - Claimant",Award dated 15 May 2019 https://www.italaw.com/sites/default/files/case-documents/italaw10671.pdf,None,76.60 CZK (3.30 USD),Data not available,"Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Full protection and security, or similar;
Arbitrary, unreasonable and/or discriminatory measures",None - all claims dismissed at the merits stage,None,None,None,No follow-up proceedings initiated,None,https://www.italaw.com/cases/7461,"http://www.energycharter.org/what-we-do/dispute-settlement/investment-dispute-settlement-cases/48-wa-investments-europa-nova-limited-v-czech-republic/;
http://globalarbitrationreview.com/news/article/33252/bishop-resigns-czech-solar-panels/;
http://globalarbitrationreview.com/news/article/32436/sun-rises-czech-energy-claims/;
http://www.iareporter.com/articles/20140908_3;
http://www.iareporter.com/articles/20140501;
http://www.iareporter.com/articles/20140416;
http://www.iareporter.com/articles/20140102;
https://www.iareporter.com/articles/czech-republic-updates-on-six-pending-investment-treaty-arbitrations/;
https://www.iareporter.com/articles/czech-republic-prevails-in-four-solar-claims-as-tribunal-of-van-houtte-landau-and-beechey-issue-final-awards/;
https://www.mfcr.cz/cs/zahranicni-sektor/ochrana-financnich-zajmu/arbitraze/prehled-arbitraznich-sporu-vedenych-prot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,2013,EVN v. Bulgaria,EVN AG v. Republic of Bulgaria (ICSID Case No. ARB/13/17),"Austria - Bulgaria BIT (1997);
The Energy Charter Treaty (1994)",ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Bulgaria,Austria,"Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply",Claims arising out of alleged actions by Bulgarian regulatory authorities and government agencies in relation to the pricing of electricity and compensation for public obligations in respect to renewable energy.,Majority shareholding (67 per cent) in two Bulgarian-based electricity and supply companies.,"Veeder, V. V. - President; Price, D. M. - Claimant; Dupuy, P.-M. - Respondent",Award dated 10 April 2019 ,Dissenting Opinion by Daniel M. Price (Award dated 10 April 2019),850.00 EUR (957.80 USD),Data not available,Data not available,None - all claims dismissed at the merits stage,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/2171,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/13/17;
http://www.energycharter.org/what-we-do/dispute-settlement/investment-dispute-settlement-cases/37-evn-ag-v-republic-of-bulgaria/;
http://www.iareporter.com/articles/20131212_1;
http://www.dgap.de/dgap/News/corporate/evn-evn-commences-investment-treaty-arbitration-against-the-republic-bulgaria/?companyID=288&newsID=760663;
http://globalarbitrationreview.com/news/article/31721/evn-files-icsid-claim-against-bulgaria/;
http://globalarbitrationreview.com/news/article/18500/evn-finds-warranty-claims-fail-germinate/;
https://globalarbitrationreview.com/article/1190201/bulgaria-sees-off-intra-eu-claim;
https://www.iareporter.com/articles/tribunal-members-diverge-in-final-ruling-in-intra-eu-ect-arbitration-against-bulgaria/;
https://www.evn.at/EVN-Group/Investor-Relations/Ad-Hoc-Mitteilungen/Schiedsverfahren-Bulgarien.aspx?ru=%2fEVN-Group%2fMedien.aspx%3fps%3d50%26p%3d1;
https://www.minfin.bg/bg/news/10662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,2013,Exeteco v. Peru,Exeteco International Company S.L. v. Republic of Peru,Peru - Spain BIT (1994),UNCITRAL,None (no administering institution),Discontinued for unknown reasons,Peru,Spain,"Tertiary - F - Construction;
Tertiary - O - Public administration and defence; compulsory social security","41 - Construction of buildings;
84 - Public administration and defence; compulsory social security",Claims arising out of cancellation of a concession to construct and manage a private prison that had been granted to a group of enterprises which included the claimant.,Concession for the construction and management of a prison.,"Derains, Y. - President; Perezcano Diaz, H. - Respondent; Martinez, S. L. - Claimant",Award on Discontinuation of Proceedings dated 8 October 2018 https://www.italaw.com/sites/default/files/case-documents/italaw10289.pdf,None,50.00 USD,Data not available,Data not available,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,https://www.italaw.com/cases/7136,"http://www.iareporter.com/articles/prison-privatization-reversal-leads-to-investment-treaty-claim/;
http://www.mef.gob.pe/index.php?option=com_docman&task=doc_download&gid=11948&Itemid=100602&lang=en;
http://www.proinversion.gob.pe/RepositorioAPS/0/1/JER/PLAN_POI/Evaluacion%20POI%202014%20-%20I%20Sem%202014%20vImpresa.pdf;
http://gestion.pe/economia/mef-contratara-estudio-white-case-defender-al-peru-ante-demanda-exeteco-2112135;
https://www.mef.gob.pe/es/?option=com_content&view=article&id=379&Itemid=101183;
https://www.iareporter.com/articles/documents-related-to-peruvian-prison-privatization-bit-claim-remain-confidential/;
https://www.iareporter.com/articles/newly-disclosed-uncitral-award-reveals-reasons-for-termination-of-bit-case-by-derains-chaired-tribunal/;
https://www.iareporter.com/articles/award-rendered-in-investment-treaty-claim-arising-out-of-prison-privatization-reversal-dismissing-spanish-claimants-case/;
https://globalarbitrationreview.com/article/1175596/peru-escapes-prison-claim;
 https://www.gob.pe/institucion/mef/noticias/19962-peru-obtiene-resultado-positivo-en-arbitraje-de-inversion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,2013,Federal Elektrik Yatirim and others v. Uzbekistan,Federal Elektrik Yatırım ve Ticaret A.Ş. and others v. Republic of Uzbekistan (ICSID Case No. ARB/13/9),"Turkey - Uzbekistan BIT (1992);
The Energy Charter Treaty (1994)",ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Settled,Uzbekistan,Türkiye,"Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of the alleged wrongful criminal prosecution, denial of justice and expropriation of claimant's investment by Uzbek authorities on the basis of tax evasion.",Shareholding in a joint venture with the Uzbek company Uzfedgaz to modernize and develop a gas distribution system.,"Lévy, L. - President; Paulsson, J. - Claimant (replaced); Veeder, V. V. - Respondent; Gaillard, E. - Claimant","Decision on Jurisdiction and Liability dated 29 October 2018 ;
Order taking note of the discontinuance of the proceeding pursuant to ICSID Arbitration Rule 43 dated 18 May 2020 https://www.italaw.com/sites/default/files/case-documents/italaw11500_0.pdf",None,Data not available,Data not available,Data not available,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,https://www.italaw.com/cases/8173,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/13/9;
http://globalarbitrationreview.com/news/article/31883/uzbekistan-faces-turkish-claims-icsid/;
http://www.iareporter.com/articles/20130910_1;
https://globalarbitrationreview.com/article/1176589/uzbekistan-held-liable-in-case-filed-by-turkish-investors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
