Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/asociacion-civil-por-la-justicia-ambiental-v-province-of-entre-rios-et-al-delta-del-parana-case_c735,2020,Pending,GHG emissions reduction and trading;Human Rights;Other;Protecting biodiversity and ecosystems;Suits against governments,ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/associacao-brasileira-dos-membros-do-ministerio-publico-de-meio-ambiente-vs-ministro-de-estado-do-meio-ambiente-adpf-814_fa7a,2020,Decided,GHG emissions reduction and trading;Other;Suits against governments,BRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/associacao-sos-amazonia-and-other-vs-federal-union-and-others-br-364-road-environmental-licensing_b5c1,2021,Pending,Environmental assessment and permitting;Other projects;Suits against governments,BRA;BR-AC,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/atrato-river-decision-t-622-16-of-november-10-2016_976c,2015,Decided,Human Rights;Right to a healthy environment;Suits against governments,COL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/backcountry-against-dumps-v-u-s-bureau-of-indian-affairs_7fb0,2020,Case closed and transferred to the Southern District of California.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/baihua-caiga-et-al-v-petrooriental-s-a_beae,2020,Decided,"Climate damage;Corporations;GHG emissions reduction;Suits against corporations, individuals",ECU,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/ballona-ecosystem-education-project-v-california-department-of-fish-wildlife_0e26,2021,Judgment rejecting plaintiff-appellant's arguments affirmed.,Adaptation;Reverse Impact Assessment;State Impact Assessment Laws;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/bartoli-jorge-et-al-v-santa-fe-province_c6d0,2020,Decided,Protecting biodiversity and ecosystems;Suits against governments,ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/battery-park-city-neighborhood-association-v-battery-park-city-authority_0638,2022,Notice of voluntary discontinuance filed.,State Law Claims;State Impact Assessment Laws;Challenges to adaptation measures;Adaptation,USA;US-NY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/belgische-federatie-der-brandstoffenhandelaars-vzw-and-others-and-lamine-v-flemish-government_8f1a,2021,Decided,Suits against governments,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/bentley-v-oatly-group-ab_eb28,2021,"Court issued order dismissing the complaint and stating that amended complaints and motions to be appointed lead plaintiff and lead counsel were due December 1, 2021.",Securities and Financial Regulation,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/bgh-edelstahl-siegen-gmbh-v-united-states_6928,2021,U.S. Department of Commerce’s remand redetermination in the 2018 investigation of the countervailing duty order covering forged steel fluid end blocks from Germany sustained in part and remanded in part.,Trade Agreements,USA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/bowfin-keycon-holdings-llc-v-pennsylvania-department-of-environmental-protection_46f6,2022,Notice of appeal filed by agencies.,Industry Lawsuits;State Law Claims,USA;US-PA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/bushfire-survivors-for-climate-action-incorporated-v-environmental-protection-authority_35c5,2020,Decided,GHG emissions reduction and trading;Other;Suits against governments,AU-NSW;AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/bushfire-survivors-for-climate-action-incorporated-v-narrabri-coal-operations-pty-ltd_471a,2022,Decided,"Corporations;Environmental assessment and permitting;Environmental assessment and permitting;Natural resource extraction;Suits against corporations, individuals;Suits against governments",AU-NSW;AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-natural-resources-agency-v-ross_6ec8,2020,Order issued setting forth interim operations plan.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-resources-production-corp-v-antioch-city-council_3d78,2021,Appellate court affirmed the judgment entered in favor of the City Council and denied the petition for writ of mandate.,Industry Lawsuits;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/california-trucking-association-v-california-air-resources-board_7e64,2023,Court so-ordered stipulation and order to hold case in abeyance pending outcome of rulemaking.,Clean Air Act;Commerce Clause;Constitutional Claims;Federal Statutory Claims;Fourteenth Amendment;Industry Lawsuits;Other Statutes and Regulations;State and Municipal Vehicle Standards,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.climatecasechart.com/document/california-trucking-association-v-south-coast-air-quality-management-district_b2fc,2021,"Summary judgment granted to defendants with respect to the claims brought under the CAA, ADA, and FAAAA. ",Clean Air Act;Constitutional Claims;Federal Statutory Claims;Industry Lawsuits;Industry Lawsuits;Other Constitutional Claims;Other Regulation;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-council-on-environmental-quality_9718,2020,Joint status report and unopposed motion to extend stay of case by 120 days filed.,Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-epa_0c51,2021,Petitions for review denied.,Clean Air Act;Environmentalist Lawsuits;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/california-v-federal-aviation-administration_13c4,2020,Petition for review filed.,Federal Statutory Claims;NEPA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-haaland_ef2f,2021,Proceedings stayed to allow rules rescinding the challenged rules to become effective.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
