Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/in-re-securities-exchange-commission-the-enhancement-standardization-of-climate-related-disclosures-for-investors-issued-on-march-6-2024_0163,2024,Petitions consolidated in the Eighth Circuit.,Constitutional Claims;Federal Statutory Claims;First Amendment;Other Statutes and Regulations;Securities and Financial Regulation,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.climatecasechart.com/document/in-re-sierra-club_e5f3,2023,Petition for writ of mandamus filed.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-DC,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,5
https://www.climatecasechart.com/document/in-re-tax-benefits-for-aviation_754d,2022,Decided,Human Rights;Other;Suits against governments,AUT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/in-re-vermont-gas-systems-inc_16a4,2023,Approval affirmed.,State Law Claims;Utility Regulation,USA;US-VT,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
https://www.climatecasechart.com/document/inclusiv-inc-v-epa_c8f3,2025,Motion for preliminary injunction filed.,Constitutional Claims;Federal Statutory Claims;Fifth Amendment;Other Constitutional Claims;Other Statutes and Regulations,USA;US-DC,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,5
https://www.climatecasechart.com/document/inclusive-development-international-et-al-vs-marsh_446e,2023,Pending,,XAB,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
https://www.climatecasechart.com/document/independent-petroleum-association-of-america-v-epa_4061,2024,Motion to continue holding cases in abeyance granted.,Clean Air Act;Federal Statutory Claims;GHG Reporting Rule;Industry Lawsuits,USA;US-DC,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,11
https://www.climatecasechart.com/document/independent-petroleum-association-of-america-v-epa_c1c6,2024,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Other Regulation,USA;US-DC,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,6
https://www.climatecasechart.com/document/indigenous-environmental-network-v-u-s-bureau-of-land-management_d803,2020,Notice of voluntary dismissal on grounds of mootness and without prejudice filed.,Adaptation;Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations;Reverse Impact Assessment,USA;US-MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/indigenous-leaders-of-aidesep-and-feconau-et-al-vs-louis-dreyfus-company-b-v_2c22,2022,Pending,,XAB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/indonesian-youths-and-others-v-indonesia_7919,2022,Pending,Human Rights;Suits against governments;Youth/Children,IDN,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,8
https://www.climatecasechart.com/document/industrial-energy-consumer-group-v-public-utilities-commission_3beb,2023,Commission's allocation and rate design for cost recovery affirmed.,State Law Claims;Utility Regulation,USA;US-ME,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
https://www.climatecasechart.com/document/inside-passage-electric-cooperative-v-u-s-department-of-agriculture_2a4a,2023,Complaint filed.,Adaptation;Challenges to adaptation measures;Constitutional Claims;Federal Statutory Claims;Other Constitutional Claims;Other Statutes and Regulations,USA;US-AK,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,10
https://www.climatecasechart.com/document/institute-for-energy-research-v-federal-energy-regulatory-commission_e148,2022,Stipulation of dismissal filed.,Federal Statutory Claims;Freedom of Information Act;Lawsuits Brought by Plaintiffs Aligned with Industry Interests,USA;US-DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/institute-for-regional-conservation-v-u-s-fish-wildlife-service_c6a3,2023,Joint motion filed to enter stipulated settlement agreement.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-FL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/institute-of-amazonian-studies-v-brazil_4826,2020,Pending,GHG emissions reduction and trading;Human Rights;Other;Protecting biodiversity and ecosystems;Right to a healthy environment;Suits against governments,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/institute-of-amazonian-studies-v-federal-union-and-federal-environmental-agencies-ibama-and-icmbio-chico-mendes-extraction-reserve_ad21,2022,Under Appeal,Protecting biodiversity and ecosystems;Suits against governments,BRA,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5
https://www.climatecasechart.com/document/institutional-shareholder-services-inc-v-paxton_9297,2025,Motion for preliminary injunction granted.,Securities and Financial Regulation,USA;US-TX,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,6
https://www.climatecasechart.com/document/instituto-arayara-associacao-dos-agricultores-e-agricultoras-remanescentes-de-quilombo-de-corrego-de-ubaranas-and-arqcsad-v-anp-and-the-federal-government_b37a,2023,Pending,Energy and power;Suits against governments,BRA,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8
https://www.climatecasechart.com/document/instituto-arayara-v-anp-federal-government-and-3r-rnce-s-a-on-auction-of-oil-exploration-blocks-in-the-sergipe-alagoas-and-potiguar-basins_150f,2023,Pending,Energy and power;Suits against governments,BRA;BR-AL,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,9
https://www.climatecasechart.com/document/instituto-arayara-vs-anp-and-others-on-auction-of-oil-exploration-blocks-in-montes-submarinos_6598,2023,Decided,Energy and power;Suits against governments,BRA;BR-PE,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,9
https://www.climatecasechart.com/document/instituto-arayara-vs-anp-and-others-on-auction-of-oil-exploration-blocks-in-the-amazon-basin_c84f,2023,Pending,Energy and power;Suits against governments,BRA;BR-AM,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,9
https://www.climatecasechart.com/document/instituto-arayara-vs-copel-instituto-agua-e-terra-and-others-ute-figueira_d738,2024,Pending,"Corporations;Energy and power;Environmental assessment and permitting;Suits against corporations, individuals;Suits against governments;Utilities",BRA,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,10
https://www.climatecasechart.com/document/instituto-arayara-vs-estado-do-rio-grande-do-sul-just-energy-transition-on-rio-grande-do-sul-state_0101,2024,Pending,Just transition;Suits against governments,BRA;BR-RS,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,8
https://www.climatecasechart.com/document/instituto-brasileiro-de-defesa-do-consumidor-idec-vs-gol-linhas-aereas-s-a-disclosure-of-information-and-greenwashing_d7ee,2025,Decided,"Carbon credits;Corporations;Disclosures;Misleading advertising;Suits against corporations, individuals",BRA,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,11
https://www.climatecasechart.com/document/instituto-brasileiro-de-defesa-do-consumidor-idec-vs-localiza-rent-a-car-s-a-disclosure-of-information-and-greenwashing_d895,2025,Pending,"Carbon credits;Corporations;Disclosures;Misleading advertising;Suits against corporations, individuals",BRA;BR-AC;BR-TO,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,11
https://www.climatecasechart.com/document/instituto-internacional-arayara-and-fishermens-colony-z-5-v-copelmi-mineracao-ltda-and-fepam-mina-guaiba-project-and-affected-communities_5f44,2019,Decided,"Corporations;Energy and power;Environmental assessment and permitting;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/instituto-internacional-arayara-de-educacao-e-cultura-vs-anp-e-uniao-federal-auction-of-the-5th-permanent-offer-cycle-and-overlapping-of-blocks-with-indigenous-lands_391c,2025,Pending,Energy and power;Suits against governments,BRA;BR-MT,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,8
https://www.climatecasechart.com/document/instituto-internacional-arayara-de-educacao-e-cultura-vs-anp-e-uniao-federal-climate-impact-resulting-from-oil-and-gas-exploration_9ad0,2025,Pending,Energy and power;Suits against governments,BRA,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,7
https://www.climatecasechart.com/document/instituto-internacional-arayara-v-ibama-and-others_1a98,2022,Pending,"Corporations;Energy and power;Environmental assessment and permitting;Suits against corporations, individuals;Suits against governments",BRA;BR-RJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/instituto-internacional-arayara-vs-national-electrical-energy-agency-and-brazil_dafb,2022,pending,Energy and power;Suits against governments,BRA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/instituto-preservar-agapan-and-nucleo-amigos-da-terra-vs-federal-union-and-others-climate-emergency-in-rio-grande-do-sul-state_5859,2023,Under Appeal,"Corporations;Energy and power;Environmental assessment and permitting;Environmental assessment and permitting;Just Transition;Natural resource extraction;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,10
https://www.climatecasechart.com/document/instituto-preservar-et-al-v-copelmi-mineracao-ltda-and-ibama_99f9,2021,Pending,"Corporations;Environmental assessment and permitting;Environmental assessment and permitting;Natural resource extraction;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/instituto-verdeluz-and-others-v-portocem-geracao-de-energia-s-a-and-semace_97f5,2022,Pending,"Corporations;Energy and power;Environmental assessment and permitting;Suits against corporations, individuals;Suits against governments",BRA;BR-CE,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,5
https://www.climatecasechart.com/document/interfaith-center-on-corporate-responsibility-v-u-s-securities-and-exchange-commission_62ef,2021,Defendant's cross-motion for summary judgment granted and plaintiffs' motion for summary judgment denied.,Securities and Financial Regulation,USA;US-DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/international-brotherhood-of-boilermakers-iron-ship-builders-blacksmiths-forgers-and-helpers-afl-cio-v-epa_3f8b,2024,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Other Regulation,USA;US-DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/international-brotherhood-of-electrical-workers-afl-cio-v-epa_af21,2024,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Other Regulation,USA;US-DC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
https://www.climatecasechart.com/document/interstate-natural-gas-association-v-epa_0e9b,2024,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Other Regulation,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.climatecasechart.com/document/invenergy-thermal-llc-v-watson_3fa1,2022,Notice of appeal filed by plaintiffs.,Commerce Clause;Constitutional Claims;Fourteenth Amendment,USA;US-WA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/investigations-into-climate-related-coverage-on-the-outsiders-program-on-sky-news-regional_2284,2022,Decided,"Corporations;Disclosures;Misleading advertising;Suits against corporations, individuals",AUS,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
https://www.climatecasechart.com/document/iowa-citizens-for-community-improvement-v-council-on-environmental-quality_3a8b,2020,Federal defendants and plaintiffs filed joint status report and stipulation to stay case for an additional 120 days.,Federal Statutory Claims;NEPA,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/iowa-v-council-on-environmental-quality_1036,2024,Combined reply filed by appellant states in support of motion for vacatur and dismissal.,Federal Statutory Claims;NEPA,USA;US-ND,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,7
https://www.climatecasechart.com/document/iowa-v-council-on-environmental-quality_644e,2024,Notice of appeal filed by state intervenors.,Federal Statutory Claims;NEPA,USA;US-ND,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,8
https://www.climatecasechart.com/document/iowa-v-epa_2adb,2023,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;State and Municipal Vehicle Standards,USA;US-DC,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,5
https://www.climatecasechart.com/document/iowa-v-wright_858b,2024,Final rule vacated and remanded.,Federal Statutory Claims;Other Statutes and Regulations,USA,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,6
https://www.climatecasechart.com/document/isala-v-chief-executive-of-the-ministry-of-business-innovation-and-employment_192b,2024,Decided,Climate migration;Human Rights;Suits against governments,NZL,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,6
https://www.climatecasechart.com/document/jbs-vs-greenpeace-and-wap-inhibition-of-environmental-and-climate-protests_3ad3,2025,Decided,"Strategic Lawsuit Against Public Participation;Suits against corporations, individuals",BRA,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,11
https://www.climatecasechart.com/document/john-muir-project-of-earth-island-institute-v-u-s-forest-service_13a6,2024,Complaint filed.,Federal Statutory Claims;NEPA,USA;US-CA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
https://www.climatecasechart.com/document/josefina-huffington-archbold-v-office-of-the-president-and-others_338d,2020,decided,Suits against governments,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/julia-habana-et-al-v-mexico-unconstitutionality-of-the-reform-to-the-electricity-industry-law_b854,2021,Decided,GHG emissions reduction and trading;Other;Suits against governments,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/juliana-v-united-states_5218,2015,Petition for permission to appeal granted.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_522f,2015,Brief filed by defendants in opposition to motion for leave to file a second amended complaint and to lift the stay.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_83df,2015,Defendants' motion to stay denied.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_83f7,2015,Unopposed motion filed by plaintiffs-appellees to withdraw the motion to stay the mandate.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/jurisich-oysters-llc-v-u-s-army-corps-of-engineers_7088,2024,Complaint filed.,Adaptation;Challenges to adaptation measures;Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA,USA;US-LA,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,9
https://www.climatecasechart.com/document/justice-climate-fund-v-epa_f7e2,2025,Complaint filed.,Constitutional Claims;Federal Statutory Claims;Fifth Amendment;Other Constitutional Claims;Other Statutes and Regulations,USA;US-DC,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,7
https://www.climatecasechart.com/document/kachuck-enterprises-v-mission-produce-inc_6470,2025,First amended complaint filed.,Other Types of State Law Cases;State Law Claims,USA;US-CA,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,10
https://www.climatecasechart.com/document/kaiser-et-al-v-volkswagen-ag_aa30,2021,Decided,"Corporations;GHG emissions reduction;Suits against corporations, individuals",DEU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/kang-et-al-v-kexim-and-ksure_25c8,2025,Pending,"Corporations;Financing and investment;Suits against corporations, individuals",KOR,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,11
https://www.climatecasechart.com/document/kang-et-al-v-ksure-and-kexim_b51c,2022,Decided,"Corporations;Environmental assessment and permitting;Environmental assessment and permitting;Human Rights;Indigenous Groups;Natural resource extraction;Right to a healthy environment;Suits against corporations, individuals;Suits against governments",KOR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/kennedy-v-biden_4941,2023,Complaint filed.,Climate Change Protesters and Scientists;Constitutional Claims;First Amendment;Protesters,USA;US-LA,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
https://www.climatecasechart.com/document/kentucky-v-federal-highway-administration_461f,2023,Defendant-appellant Federal Highway Administration's motion to dismiss appeal with prejudice granted.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-KY,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4
https://www.climatecasechart.com/document/kentucky-v-federal-highway-administration_827b,2023,Notice of appeal filed by defendants.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-KY,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,10
https://www.climatecasechart.com/document/kettle-range-conservation-group-v-smolden_831e,2023,Complaint filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-WA,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4
https://www.climatecasechart.com/document/kia-mexico-v-procuraduria-federal-de-proteccion-al-ambiente-profepa_7ce8,2022,Pending,"Corporations;Suits against corporations, individuals;GHG emissions reduction",MEX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/kichwa-v-minam_4567,2020,Decided,Suits against governments;Human Rights;Indigenous Groups;Protecting biodiversity and ecosystems,PER,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/kim-et-al-v-kogas_c235,2025,Decided,"Climate damage;Corporations;Suits against corporations, individuals;Financing and investment",KOR,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
https://www.climatecasechart.com/document/kim-et-al-v-minister-of-land-infrastructure-and-transport_02e6,2025,Pending,Suits against governments;Utilities;Environmental assessment and permitting,KOR,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,10
https://www.climatecasechart.com/document/kim-et-al-v-posco_a7d0,2025,Pending,"Climate damage;Corporations;Suits against corporations, individuals;GHG emissions reduction",KOR,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,8
https://www.climatecasechart.com/document/kim-min-et-al-v-kim-tae-hyun-et-al_7cb5,2024,Decided,"Corporations;Financing and investment;GHG emissions reduction;Suits against corporations, individuals",KOR,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,9
https://www.climatecasechart.com/document/kinsella-v-bureau-of-ocean-energy-management_99ff,2022,Motion to transfer granted.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4
https://www.climatecasechart.com/document/klamath-forest-alliance-v-u-s-fish-wildlife-service_f7cb,2024,Motion for a preliminary injunction granted and commercial logging operations under two contracts enjoined until court reaches a decision on the merits.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-CA,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5
https://www.climatecasechart.com/document/klamath-forest-alliance-v-u-s-forest-service_657e,2023,Forest Service's motion for summary judgment granted and plaintiffs' motion for summary judgment denied.,Federal Statutory Claims;NEPA,USA;US-CA,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5
https://www.climatecasechart.com/document/klamath-siskiyou-wildlands-center-v-u-s-bureau-of-land-management_6f01,2024,Complaint filed.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-OR,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,6
https://www.climatecasechart.com/document/klamath-siskiyou-wildlands-center-v-u-s-fish-wildlife-service_06e4,2021,Dismissed with prejudice pursuant to stipulation.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-OR,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/klimaallianz-v-fifa_d77c,2022,Decided,"Corporations;Misleading advertising;Suits against corporations, individuals",CHE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.climatecasechart.com/document/klimaticka-zaloba-cr-v-czech-republic_d4c0,2021,Decided,GHG emissions reduction and trading;Human Rights;Other;Other;Right to a healthy environment;Suits against governments,CZE,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4
https://www.climatecasechart.com/document/komor-v-united-states_5eea,2022,Memorandum and order filed.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-AZ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/komor-v-united-states_b77e,2022,Motion for default judgment denied.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-AZ,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,6
https://www.climatecasechart.com/document/komor-v-united-states_c72b,2021,Plaintiff filed motion to dismiss without prejudice.,Constitutional Claims;Fifth Amendment;Other Constitutional Claims,USA;US-CO,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/kostendt-v-oatly-group-ab_74ee,2021,"Court issued order dismissing the complaint and stating that amended complaints and motions to be appointed lead plaintiff and lead counsel were due December 1, 2021.",Securities and Financial Regulation,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/ksanka-kupaqa-xa-cin-v-u-s-fish-wildlife-service_fd63,2019,2018 record of decision and 2019 supplement vacated and remanded to the agencies for additional consideration.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-MT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/kunaknana-v-united-states-army-corps-of-engineers_6e34,2013,Settlement reached and fees petition withdrawn.,Adaptation;Federal Statutory Claims;NEPA;Reverse Impact Assessment,USA;US-AK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/laboratorio-do-observatorio-do-clima-v-minister-of-environment-and-brazil_e1d0,2021,Pending,GHG emissions reduction and trading;Human Rights;Other;Right to a healthy environment;Suits against governments,BRA;BR-AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/last-beach-cleanup-v-terracycle-inc_4d09,2021,Complaint filed.,Environmentalist Lawsuits;State Law Claims,USA;US-CA,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/lawyers-for-climate-action-complaint-to-the-advertising-standards-board_c902,2021,Decided,"Corporations;Suits against corporations, individuals;Misleading advertising",NZL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/lawyers-for-climate-action-nz-inc-and-environmental-law-initiative-v-minister-of-climate-change_04ce,2025,Pending,Suits against governments;Climate-justified measures;Rollback of climate-justified measures;Other;Other;Environmental assessment and permitting;Other projects;GHG emissions reduction and trading;Human Rights;Trade and Investment,NZL,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,7
https://www.climatecasechart.com/document/lawyers-for-climate-action-nz-incorporated-v-the-climate-change-commission_0940,2021,Decided,GHG emissions reduction and trading;Other;Suits against governments,NZL,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/layla-h-v-commonwealth_eeb9,2022,Case dismissed.,Environmentalist Lawsuits;Public Trust Claims;State Law Claims,USA;US-VA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/league-of-conservation-voters-v-trump_058a,2017,Plaintiffs' Rule 60(b)(6) motion denied.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-AK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/leghari-v-federation-of-pakistan_80c5,2015,Granted,GHG emissions reduction and trading;Human Rights;Other;Other;Right to a healthy environment;Suits against governments,IN-PB;PAK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/leon-v-exxon-mobil-corp_83e0,2025,Complaint filed.,Common Law Claims;Other Types of State Law Cases;State Law Claims,USA;US-WA,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,8
https://www.climatecasechart.com/document/leon-v-exxon-mobil-corp_adc1,2025,Motion to remand granted.,Common Law Claims;Other Types of State Law Cases;State Law Claims,USA;US-WA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3
https://www.climatecasechart.com/document/lff-iv-timber-holding-llc-v-heartwood-forestland-fund-iv-llc_5ab2,2023,Defendants' motions to dismiss granted in part and denied in part.,Carbon Offsets and Credits;Commercial;Other Types of State Law Cases;State Law Claims,USA;US-NC,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,5
https://www.climatecasechart.com/document/liberty-energy-inc-v-securities-exchange-commission_a02c,2024,Joint motion to hold case in abeyance filed by the plaintiffs and defendant.,Constitutional Claims;Federal Statutory Claims;First Amendment;Other Statutes and Regulations,USA;US-TX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.climatecasechart.com/document/liberty-packing-co-v-epa_054a,2021,Parties stipulated to dismissal of complaint with prejudice.,Clean Air Act;Endangerment Findings;Federal Statutory Claims;Industry Lawsuits,USA;US-CA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/long-v-koninklijke-luchtvaart-maatschappij-n-v_386b,2023,Motion to dismiss granted.,Carbon Offsets and Credits;Environmentalist Lawsuits;Marketing;State Law Claims,USA;US-VA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3
https://www.climatecasechart.com/document/los-angeles-waterkeeper-v-county-of-los-angeles_ae11,2022,Petition for writ of mandate filed.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/louisiana-bucket-brigade-v-federal-energy-regulatory-commission_eaf4,2024,Petition for review filed.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/louisiana-v-biden_08ea,2021,"Government defendants enjoined from implementing a ""Stop"" on new oil and gas leases on public lands and in offshore waters.",Federal Statutory Claims;Other Statutes and Regulations,USA;US-LA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/louisiana-v-biden_1b0f,2024,Joint stipulation of dismissal filed.,Constitutional Claims;Other Constitutional Claims,USA;US-LA,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,11
https://www.climatecasechart.com/document/louisiana-v-biden_30fc,2025,Judgment entered for plaintiffs to the effect that the withdrawal memoranda are declared unlawful for exceeding the authority granted under § 12(a) of the Outer Continental Shelf Lands Act.,Constitutional Claims;Federal Statutory Claims;Other Constitutional Claims;Other Statutes and Regulations,USA;US-LA,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,8
https://www.climatecasechart.com/document/louisiana-v-biden_8611,2021,Preliminary injunction vacated and action dismissed.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-LA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
